step;ros_timestamp;ft_wrench_fx;ft_wrench_fy;ft_wrench_fz;ft_wrench_tx;ft_wrench_ty;ft_wrench_tz;current_absolute_pose_x;current_absolute_pose_y;current_absolute_pose_z;current_twist_vx;current_twist_vy;current_twist_vz;current_twist_wx;current_twist_wy;current_twist_wz;action_f_x;action_f_y;action_f_z;action_t_x;action_t_y;action_t_z;reward
190;6,3886;-0,0015681265;0,0058870553;-0,011741305;-0,009749799;-0,0020803604;0,03798038;0,61205965;0,12304033;0,5716844;-0,030794976;-0,06521131;0,022971077;-0,078063786;-0,03405928;-0,045899723;-0,21891928;-0,38889083;0,13480198;-0,052940845;-0,8297312;-0,42156407;0,0
191;6,4286;-0,01274447;0,008680102;-0,015285298;-0,020312045;-0,021251373;0,037602894;0,6117518;0,12245698;0,5719265;-0,03229472;-0,06517631;0,02257027;-0,07486207;-0,03219272;-0,044774365;-0,21230236;-0,38702336;0,14157142;-0,05281402;-0,80243134;-0,41471404;0,0
192;6,4686;0,000364991;-0,0013018713;-0,00718196;0,00088200235;-0,0015647258;0,03557592;0,61145484;0,12185731;0,5721063;-0,033311438;-0,0652482;0,022685433;-0,07281962;-0,032139048;-0,044382386;-0,19837289;-0,386401;0,15199772;-0,048394654;-0,8359242;-0,39479738;0,0
193;6,5086;-0,010983789;0,023775127;-0,00413498;-0,041238204;-0,020379465;0,036677066;0,61116177;0,121271655;0,5723177;-0,033238944;-0,06505877;0,023065118;-0,070102334;-0,031011574;-0,042310722;-0,1968755;-0,36859095;0,18451361;-0,03521721;-0,84013814;-0,38211247;0,0
194;6,5386;-0,025278544;;-0,009032255;0,0009079494;-0,040672153;0,03695404;0,61095095;0,12084348;0,57250434;-0,03285718;-0,06457487;0,024458453;-0,064101905;-0,029978085;-0,0420374;-0,2026908;-0,35512608;0,19307654;-0,024247242;-0,84389687;-0,34871823;0,0
195;6,5686;0,005800049;-0,0005589346;-0,01650017;-0,0022441386;0,008331865;0,036319356;0,61071736;0,12043132;0,57272124;;-0,06323443;0,026402827;-0,05535359;-0,03076057;-0,039280795;-0,21793362;-0,35010988;0,19809276;-0,02457571;-0,85112315;-0,35323465;0,0
196;6,6086;;0,0056163752;-0,0064061605;-0,011267505;-0,043789297;;0,610394;0,119887374;0,57300943;-0,033595387;;0,0286437;-0,045477573;;-0,03836892;-0,2417687;-0,34314275;0,20015791;-0,0248881;-0,85799575;-0,35753;0,0
197;6,6385;;-0,0022143286;-0,014589658;0,007225734;-0,007051822;0,036348347;0,610154;0,11947411;0,5732407;-0,034829073;-0,060560934;0,029929256;-0,040680334;-0,032244444;-0,036617722;-0,24793282;-0,34337267;0,197477;-0,031675667;-0,87660325;-0,35894728;0,0
198;6,6686;-0,026441652;0,011721908;-0,006752359;-0,023835722;-0,047173657;0,035068914;0,609908;0,119055845;0,5734397;-0,03620577;-0,05972359;0,030780436;-0,039024886;-0,03264175;-0,03630005;-0,2581066;-0,34644306;0,18705368;-0,031839326;-0,85569394;-0,3611976;0,0
199;6,6986;-0,00886294;0,007442097;-0,014209566;-0,010281037;-0,018840695;0,03451496;0,60963964;0,118658364;0,57365865;-0,037639927;-0,059125695;0,030797329;-0,03869028;-0,03168278;;-0,25729576;-0,3496049;0,18144085;-0,031862304;-0,85619944;-0,36151353;0,0
200;6,7386;-0,022497233;;-0,019684633;-0,035867717;-0,041909695;0,037738606;0,60931337;0,11812557;0,5738977;-0,03904469;-0,059080195;0,030484866;-0,038320195;;;-0,23936045;-0,35811228;0,1704825;-0,03176795;-0,85412365;-0,36021617;0,0
201;6,7785;0,006389403;-0,005567096;-0,014515556;0,012227269;0,010635399;;0,6089413;0,11760099;0,5741872;-0,039504454;-0,058971565;0,029802384;-0,038036443;-0,030826213;-0,035428587;-0,21566758;-0,3655781;0,15321276;-0,035988167;-0,8816089;-0,3518634;0,0
202;6,8086;-0,014350034;0,013691569;-0,009471663;-0,022319568;-0,024057372;0,036605194;0,6086971;0,11718833;0,5743676;-0,038704656;-0,059479818;;-0,039069466;;-0,035387814;-0,20427522;-0,37009257;0,14134535;-0,042352997;-0,86640644;-0,34746805;0,0
203;6,8386;-0,011128669;-0,0053079585;-0,020148743;0,011951338;-0,01910341;0,035377692;0,60840905;0,1168018;0,5746248;-0,037436556;-0,060078286;0,027394654;-0,042050444;-0,031442024;-0,0349041;-0,20211203;-0,3723172;0,13666974;-0,04221918;-0,8389527;-0,36094674;0,0
204;6,8685;0,002876358;0,005716014;-0,023512982;-0,0035964681;0,0025643606;0,037179027;0,6081922;0,11639704;0,5747715;-0,03636693;-0,060645908;0,026325822;-0,045265205;;-0,034657843;-0,21626034;-0,37169436;0,13484159;-0,048600867;-0,84046096;-0,34657076;0,0
205;6,8986;-0,013564522;0,009713426;-0,0123167485;-0,017567592;-0,02585273;0,034627963;0,60795546;0,11598688;0,5749133;-0,03594916;-0,061056558;0,0251509;-0,04930235;;-0,034313392;-0,22895856;-0,36853367;0,12819834;-0,048464935;-0,8374704;-0,34470168;0,0
