step;ros_timestamp;ft_wrench_fx;ft_wrench_fy;ft_wrench_fz;ft_wrench_tx;ft_wrench_ty;ft_wrench_tz;current_absolute_pose_x;current_absolute_pose_y;current_absolute_pose_z;current_twist_vx;current_twist_vy;current_twist_vz;current_twist_wx;current_twist_wy;current_twist_wz;action_f_x;action_f_y;action_f_z;action_t_x;action_t_y;action_t_z;reward
277;9,4371;0,046640195;0,019380223;0,023111232;-0,02803313;;-0,040253423;0,6240792;0,12782443;0,5478814;0,027543306;0,016613264;-0,038722243;-0,00092453224;0,046471708;-0,0266641;0,2042783;0,16666056;-0,1625878;0,004475206;1,3076049;0,00025957203;0,0
278;9,4671;0,028500427;0,03088693;0,047662992;-0,05283311;0,03983899;-0,041231498;0,624297;0,12797539;0,54762447;0,02911409;0,018512612;-0,03625053;-0,0014089644;0,044187028;-0,024284488;0,19351359;0,18300195;-0,12418759;0,004672836;1,2956128;0,002976983;0,0
279;9,4971;0,07231216;-0,006405725;-0,029560408;0,045118745;0,13408455;-0,03745302;0,62453175;0,12813705;0,54737836;0,03061628;0,020999346;-0,033246316;-0,0014110764;0,045801;-0,01936138;0,18676853;0,19122913;-0,09635256;0,016091673;1,1791801;0,006799715;0,0
280;9,527;0,23009713;-0,09537636;-0,25540802;0,27125853;0,5820621;-0,039419383;0,6246369;0,12829643;0,54733664;0,027784722;0,021709902;-0,027962752;0,00086828443;0,029807163;-0,033819992;0,19695695;0,19632491;-0,09125678;0,022855952;1,1482558;0,007896792;0,0
281;9,5571;0,3920376;-0,15963677;-0,5405497;0,45947906;1,0;-0,045478903;0,62462527;0,12838686;0,5473683;0,020809982;0,019659288;-0,022370407;0,0059023234;0,00347163;-0,07920025;0,16583155;0,23193397;-0,05809871;0,009580712;1,044109;0,039823025;0,0
282;9,5971;;-0,18092951;-0,8717872;0,52032286;1,0;;0,624489;0,12846941;0,54743063;0,0054630763;0,0152122;-0,014957178;0,009024559;-0,037918866;-0,1718908;0,1236169;0,23941697;-0,011400028;0,009509117;0,72390646;0,16138762;0,0
283;9,6271;0,59327424;-0,18238385;-1,0;0,5259029;1,0;-0,043674853;0,6242769;0,12853421;0,54748064;-0,009250275;0,012457304;-0,008855196;0,009450889;-0,06472784;-0,24242972;0,11220031;0,2355211;0,0043119425;0,009392544;0,6723222;0,18531577;0,0
284;9,6671;0,44649458;-0,22528529;-0,98102313;0,65403485;1,0;-0,012714264;0,62392867;0,12867424;0,5475194;-0,025963966;0,011168337;-0,0018133511;0,010854839;-0,09286135;-0,2993944;0,05406965;0,21405856;0,06618274;0,009109003;0,4700059;0,2988599;0,0
285;9,7072;0,13991807;-0,28248662;-0,496368;0,84879273;0,4155534;0,027445108;0,6236189;0,12889998;0,54761237;-0,033161417;0,014542608;0,0073137274;0,0076947827;-0,12627152;-0,2749736;0,038146716;0,2156381;0,14374268;0,008776652;0,21759614;0,36067078;0,0
286;9,7372;-0,010860707;-0,18340531;-0,25097936;0,5795056;-0,057474785;0,03986912;0,6234864;0,1291471;0,5477577;-0,029777715;0,020893965;0,015981415;0,0042817253;-0,1429311;-0,19722506;0,013897462;0,21664879;0,16436121;0,008478467;0,014957662;0,40763286;0,0
287;9,7772;0,04322738;0,09852091;0,045442175;-0,1632;0,07870918;0,06716467;0,62349284;0,12938173;0,54780805;-0,019459736;0,026800688;0,018962871;0,0120604;-0,09232226;-0,11116003;0,013810286;0,20749655;0,17481682;0,008287259;0,010751069;0,3947913;0,0
288;9,8071;0,0055743777;0,021368565;;-0,008315712;0,010201148;0,07732511;0,62343;0,12957402;0,5479357;-0,013088028;0,028619599;0,020627959;0,018692242;;-0,07386785;0,010921794;0,21156237;0,18623558;0,008252756;0,009992004;0,41474172;0,0
289;9,8371;0,0210285;0,07819132;0,008922017;-0,13054807;;0,07728367;0,6234014;0,12976655;0,5480444;-0,009036105;0,030325513;0,02296112;0,023039915;-0,043081835;;0,009086249;0,21568002;0,19525519;0,008283084;0,0106592225;0,47132704;0,0
290;9,8671;0,036557004;0,03864586;0,00059661234;-0,052843466;0,06439656;0,07245803;0,62338;0,12996419;0,5481786;-0,0057672793;0,031486694;0,024386618;;-0,0242202;-0,022618672;0,0065043606;0,2148638;0,19198799;0,00837817;0,0127511285;0,48795313;0,0
291;9,9072;0,031175697;0,052276533;0,024364809;-0,08248561;0,050475284;0,06546138;0,6233634;0,1302444;0,54843974;-0,0031644942;0,032931466;0,026553925;0,029331896;-0,012286427;0,00030118623;0,0034821965;0,21083564;0,19041081;0,008637818;-0,038726173;0,48641706;0,0
292;9,9373;0,03662816;0,040583696;0,023104962;-0,058570333;0,05580164;0,046721444;0,6233446;0,13048127;0,54863405;-0,0017915645;0,03355204;0,027472084;0,030162133;-0,005669271;0,012175617;0,00969628;0,20001443;0,13056998;0,008965376;-0,0315199;0,48070857;0,0
293;9,9672;0,005751698;0,041126184;0,02151817;-0,06201228;;0,02069222;0,62334055;0,13070409;0,54881185;-0,00052168267;0,033461966;0,026306475;0,029139636;-0,0013491218;0,020375248;0,024422681;0,18781774;0,108569376;0,00018456139;-0,028619388;0,48252138;0,0
294;9,9972;0,027687255;0,02606763;0,012712793;-0,039572474;0,047760487;-0,007114434;0,623357;0,1309042;0,5489233;0,00093299645;0,03302229;0,024092313;0,023532737;0,0012878678;0,02720093;0,011931945;0,17814146;0,059677403;0,027209343;0,21461861;0,53752714;0,0
295;10,0272;0,028908819;0,022918211;0,016289342;-0,033825573;0,03830379;-0,034111634;0,6233604;0,13110699;0,549054;0,0017431716;0,031971272;;0,024061318;0,0060546095;0,03090326;0,017634027;0,1840506;0,04597871;0,031785134;0,25809646;0,5391698;0,0
296;10,0572;0,026650976;0,017736953;0,029292364;-0,025614785;0,03616359;-0,058493525;0,62337387;0,13132188;0,5491331;0,0022654736;0,031297974;0,016873207;0,027455127;0,011677736;;0,05825589;0,18464717;0,026967438;0,045231644;0,39052096;0,5555544;0,0
297;10,0871;0,040548958;0,009336388;0,05455134;-0,012115244;0,05544474;-0,08540001;0,62341094;0,13152792;0,5492011;0,0041477703;0,030965997;0,013442385;;0,017654084;0,03639544;0,07975317;0,1908091;0,013521519;0,056356855;0,4391972;0,55533975;0,0
298;10,1171;0,026487177;0,015001761;0,02426586;-0,023145447;0,035326228;-0,09422722;0,62346005;0,13171284;0,5493137;0,006810885;0,030653207;0,0104617495;0,03876969;0,022348102;0,036875084;0,13960165;0,18848324;-0,01086316;0,08071651;0,5911228;0,57370013;0,0
299;10,1471;0,026369914;0,009253783;0,04993976;-0,017090084;0,037978068;-0,08629792;0,62354976;0,13194707;0,5493558;0,010938853;0,030633036;0,0071837744;0,05167233;0,027688595;0,038783986;0,14994736;0,19459206;-0,017009242;0,09170382;0,636765;0,57669544;0,0
300;10,1771;0,026718307;;0,048217807;-0,021400172;0,032093097;;0,62368953;0,13216889;0,54937077;0,015296937;0,030649286;0,00451685;0,067343615;0,030524604;0,039725617;0,16084337;0,18053626;-0,05802583;0,10475488;0,73597986;0,56721777;0,0
301;10,2072;;;0,036754448;0,010951922;0,04317886;-0,08505839;0,6238622;0,13236056;0,549304;0,019034807;0,029998941;0,00040127008;0,085642956;0,03361515;0,040005166;0,16404411;0,1772497;-0,056410424;0,115761854;0,8147347;0,5653775;0,0
302;10,2371;0,034709442;0,0005657695;0,026558492;0,00018341812;0,050703842;-0,08346988;0,62405473;0,13254409;0,5492485;0,02170608;0,029586079;-0,0023882387;0,10187576;0,034794014;0,040676456;0,15629494;0,15930739;-0,054744903;0,11545622;0,97957945;0,5407502;0,0
303;10,2672;0,04606082;0,0017840688;0,037439954;-0,0067639626;0,0685704;-0,085395835;0,6242541;0,13274081;0,5491457;0,023443166;0,028483385;-0,004386493;0,115057535;0,03582407;0,040291503;0,15085725;0,15113737;-0,099679634;0,1153175;1,033717;0,5337365;0,0
304;10,3073;0,032009974;0,0024753367;0,043779086;-0,005611904;0,04450133;;0,6245042;0,1329588;0,54901654;0,024827734;0,026654715;-0,008323315;0,12717342;0,037297577;0,039380252;0,15408884;0,12505034;-0,13066863;0,10405926;1,129173;0,4555289;0,0
305;10,3471;0,025688108;-0,010244714;0,042457037;0,012649323;0,035089448;;0,62474465;0,13316578;0,54887295;0,0258718;0,02417378;-0,012782002;0,13062154;0,037407488;0,037908223;0,20088679;0,11422793;-0,17825574;0,090737306;1,2037371;0,3642638;0,0
306;10,3772;0,026662912;;0,07097329;0,01092543;0,038468048;-0,08719745;0,6249439;0,13329117;0,5487236;;0,02192561;-0,018383656;0,1261241;0,03842012;0,03582433;0,21847244;0,11112749;-0,18625814;0,079796374;1,2816641;0,31595019;0,0
307;10,4272;0,28111875;-0,014882917;-0,3392698;0,002376682;0,7490291;-0,09845338;0,6252078;0,13341112;0,5485699;0,027389726;0,01761461;-0,022855436;;0,035267595;0,0031740456;0,20641479;0,1178727;-0,169709;0,062274206;1,2965031;0,2843749;0,0
308;10,4672;0,52717733;-0,07301068;-0,8053754;0,142511;1,0;-0,103456676;0,6252286;0,13337283;0,5484211;0,015730431;0,009595446;-0,02501074;0,11047163;0,022655929;-0,08764996;0,15451133;0,15033437;-0,1396983;0,026954861;1,0832031;0,27361137;0,0
309;10,4972;0,5914892;-0,09176715;-1,0;0,19077654;1,0;-0,107311375;0,62506175;0,13332152;0,5483805;0,0005615815;0,004443833;-0,0248122;0,09385215;0,010846337;-0,16872858;0,058303535;0,19358122;-0,052333806;0,027232766;0,8687287;0,27743256;0,0
310;10,5271;0,58983076;-0,21148631;-1,0;0,521814;1,0;-0,09888505;0,6247543;0,13333595;0,5483568;-0,017819302;0,0021461686;;0,076607995;-0,010262826;-0,23942694;0,038322676;0,19338506;-0,03047115;0,0273124;0,8051211;0,2836337;0,0
311;10,5571;0,46670803;-0,32416162;-0,96684825;0,85929596;1,0;-0,088703796;0,624373;0,13341083;0,5484146;-0,0335543;0,0023060872;-0,0123782875;0,060158994;-0,051896144;-0,2810257;0,031873696;0,19944298;-0,03176617;0,027406033;0,7826713;0,31045222;0,0
312;10,5873;0,32545432;-0,42640096;-0,73229694;1,0;0,9360252;-0,07726717;0,6240622;0,13355316;0,5485043;-0,040740516;0,005249202;-0,003320794;0,0430544;-0,10625284;-0,2767542;0,0392857;0,19769393;-0,016358355;0,027382625;0,7984962;0,33055523;0,0
313;10,6273;-0,021707479;-0,16087687;-0,23368184;;-0,09342393;-0,07319497;0,6239028;0,13386646;0,5485229;-0,036323648;0,014798818;0,0059516868;0,022222405;-0,15605463;-0,18694901;0,049585216;0,22036281;0,045526214;0,027217578;0,5987867;0,3691355;0,0
314;10,6672;0,06896347;0,025844613;0,029954016;-0,031396907;;;0,62388897;0,13410641;0,54838943;-0,023266295;0,023169765;;0,019217966;-0,10223052;-0,10380584;0,070131116;0,22221385;0,054730184;0,02693404;0,5026796;0,36523685;0,0
315;10,7071;0,043052934;-0,0116635645;0,053452503;0,027759401;0,072665505;-0,0792471;0,623913;0,13431846;0,54838395;-0,011029304;;0,006600941;0,020000879;-0,052075624;-0,06068067;0,08603572;0,21818577;0,065407984;0,026601985;0,43818483;0,3759897;0,0
316;10,7371;0,013665466;0,014180966;0,031772077;-0,014679321;0,025948668;-0,07777369;0,6239186;0,13450958;0,5484734;-0,0038181012;0,029439626;0,007828561;0,019753661;-0,029998919;-0,037341617;0,057988625;0,22207062;0,06929284;0,026303526;0,40710896;0,39231074;0,0
317;10,7773;0,019300226;;0,031694077;-0,0139334025;0,028133765;-0,078662276;0,623972;0,13481522;0,54850215;0,0022419791;0,0314399;0,008880313;0,019824665;-0,007952433;-0,015963856;0,043367337;0,22632435;0,05638971;0,026112504;0,43558618;0,41521522;0,0
318;10,8172;0,017217938;0,014108092;0,03983248;-0,015570839;0,026042383;;0,62403524;0,13513447;0,5485513;0,0051459656;0,033059515;;0,019566033;0,0056232796;-0,00036069725;0,022908084;0,25022516;0,07783954;0,026076281;0,43478933;0,44024822;0,0
319;10,8473;0,018899886;;0,030526027;-0,021625424;0,031981934;-0,07957178;0,6240842;0,13539447;0,54856926;;0,03528963;0,0098736165;;0,014779727;0,011650259;0,017051436;0,25000638;0,077620745;0,026108455;0,4273272;0,4406906;0,0
320;10,8872;0,046810053;0,023062972;0,052516215;-0,041562892;0,07319564;-0,078651436;0,62410516;0,13570885;0,54867643;0,0059631467;0,037283182;0,010929072;;0,02120603;0,020098906;0,014179991;0,2569874;0,06989589;0,026294637;0,46410295;0,44835684;0,0
321;10,9172;0,0029735966;-0,020722123;0,031626202;0,050546225;0,005346561;-0,076383054;0,6241193;0,13596447;0,54879355;0,005697414;0,0385633;0,010965955;0,019459195;0,026630566;0,024591785;0,028291361;0,26446927;0,070024826;0,0043090493;0,5523154;0,488171;0,0
322;10,9472;0,03133603;0,0039989906;0,048882294;-0,006967568;0,048574466;-0,07641308;0,6241476;0,13623565;0,54888403;0,0058163647;0,03985004;0,011539415;0,012778275;0,026898794;0,028831493;0,04096434;0,26812485;0,05897452;0,02233447;0,6220773;0,51645356;0,0
323;10,9771;0,03326132;-0,0036185447;0,03529667;0,009488741;0,052676324;-0,07741284;0,6242229;0,13650724;0,5489138;0,0067627872;0,04090818;0,010919536;0,011166208;0,0320258;0,032163788;0,06662126;0,28348202;0,057174828;0,027105508;0,6698506;0,54631186;0,0
324;11,0071;0,029694285;0,008805629;0,050198354;-0,008726285;0,04529801;-0,07803013;0,62424225;0,13680533;0,54904646;0,008239866;0,042090815;0,010689025;0,013063373;0,032962985;0,03406025;0,06976939;0,28509542;0,061239216;0,027209453;0,6721374;0,54774106;0,0
325;11,0371;0,02444474;0,00024644146;0,038778402;0,0071330573;0,035874244;-0,077221334;0,6243131;0,13709374;0,54911757;0,009718168;0,043321677;0,01035593;0,015377232;0,035308678;0,03592662;0,09096728;0,2696014;0,048196163;0,04520474;0,74123627;0,5500782;0,0
326;11,0771;0,042383477;0,005956002;0,029317165;-0,00981531;0,06688623;-0,075158216;0,62444276;0,13745451;0,5491847;0,011852378;0,043531034;0,009761064;0,024632309;0,035738528;;0,099961355;0,2307553;0,05346771;0,051900446;0,7823327;0,5042766;0,0
327;11,1073;0,015613556;0,0021683932;0,056982655;0,0025407772;0,02532748;-0,078443855;0,62455666;0,13773762;0,54921556;0,013432574;0,042493552;0,009458167;0,032792643;0,036249697;0,03784861;0,090853676;0,19857706;0,048250258;0,04514367;0,76440257;0,45732677;0,0
328;11,1473;0,03461181;-0,0010229311;0,028659057;0,0047153505;0,05632972;-0,07454094;0,62470365;0,13805863;0,54929847;0,015027259;0,03967531;0,009142644;0,039252684;0,036723904;;0,088608645;0,15833919;0,022718275;0,06273722;0,7756437;0,428609;0,0
329;11,1771;0,014227552;;0,03760273;-0,010605683;0,019038245;-0,07682923;0,6248193;0,1382947;0,5493141;0,015352003;0,036218006;0,007940269;0,046471767;0,036985826;;0,094067626;0,14544114;0,017173177;0,07578853;0,744145;0,3987099;0,0
330;11,2072;0,038078375;0,009289174;0,03833205;-0,01186411;0,060152464;;0,62493396;0,13848597;0,5493246;0,015946425;0,03289689;0,006490917;;0,03758111;0,036113173;0,10721158;0,14382619;0,01800919;0,075654656;0,71669006;0,37133816;0,0
331;11,2471;0,034422662;0,007426462;0,02859124;-0,005422705;0,05193622;-0,07734248;0,62509847;0,13875471;0,54934514;0,017072031;0,02924881;0,004853418;0,06991109;0,039617524;0,033174675;0,1280455;0,12745762;0,050660234;0,06197994;0,6527743;0,3313908;0,0
332;11,2871;0,039623562;-0,011996685;0,05173891;0,021611465;0,05869577;-0,07684688;0,62525594;0,13898467;0,54944813;0,01903497;0,026015403;0,005565644;0,072317496;0,039536588;0,029705506;0,14903653;0,12708783;0,05029045;0,0684602;0,61560166;0,34390137;0,0
333;11,3171;0,028587392;-0,0011530715;;0,0041384827;;;0,6253933;0,13916075;0,5495191;0,020872653;0,02423733;0,0063569658;0,07417515;0,03886258;0,028301463;0,15809976;0,13456869;0,047967386;0,07509196;0,6798009;0,36870727;0,0
334;11,3471;0,038637463;0,001863699;0,022403935;-0,0038094912;0,06408036;-0,07759363;0,6255729;0,13931257;0,54956216;0,022781217;0,022975542;0,0068644704;0,078215905;0,038573537;0,02669829;0,15204383;0,13577548;0,051625144;0,07959656;0,6890328;0,37958342;0,0
335;11,3771;0,19461635;0,038427494;-0,18857138;-0,105707675;0,491776;-0,09079295;0,6257125;0,13943312;0,5496173;0,022380283;0,021342581;0,0070934957;0,083881296;0,038915053;0,0144285755;0,1393517;0,12662199;0,057177555;0,07979663;0,6934343;0,39254674;0,0
336;11,4171;0,3064166;0,03757342;-0,49179715;-0,12712777;0,8224783;-0,09469272;0,6257422;0,13949029;0,5497493;0,0146794785;0,016052129;0,006362227;0,0928703;0,045936633;-0,039149594;0,1285489;0,13703;0,060232624;0,0800997;0,70010203;0,42224514;0,0
337;11,4471;0,27892092;0,010245555;-0,6174555;-0,05172486;0,76198816;-0,09525936;0,625674;0,13955459;0,54985714;0,006302261;0,01331548;0,00625667;0,097656734;0,04625027;-0,07591347;0,12584876;0,13479744;0,06290202;0,08691784;0,719382;0,43940133;0,0
338;11,4772;0,27630982;0,015259119;-0,6645596;;0,7356994;-0,09319238;0,62554944;0,13968444;0,5500013;-0,0015648804;0,012288403;0,006208895;0,10259203;0,045410894;-0,09768812;0,10306988;0,13025159;0,08776793;0,08723841;0,6529051;0,44380915;0,0
339;11,5071;;0,04247837;-0,64913577;-0,14165962;0,7189602;-0,09646594;0,62540597;0,13976824;0,55012494;-0,008488113;0,011570947;0,006572244;0,10770532;0,048846792;-0,111915626;0,10182899;0,13730067;0,09236604;0,08070872;0,6154612;0,4306191;0,0
340;11,5371;0,22538757;-0,02341586;-0,58719146;0,0271489;0,6057382;-0,08863641;0,6253003;0,139866;0,5501678;-0,013022194;0,011460911;0,0076995944;0,108982295;0,049227208;-0,118661396;0,119971104;0,12157129;0,06683273;0,08754859;0,60253954;0,43275553;0,0
341;11,5671;0,19479573;-0,15282583;-0,41764364;0,3742423;;-0,083409;0,6251902;0,13996895;0,550264;-0,014459911;0,011472171;0,009830964;0,10828995;0,03214819;-0,1160868;0,1298967;0,11427901;0,066893384;0,09425096;0,64378256;0,43300134;0,0
342;11,5971;0,10870405;;-0,23896322;0,6071449;0,26899812;-0,07634641;0,6251758;0,14007328;0,55033034;-0,012154464;0,011557742;0,013597464;0,10675466;-0,0011465758;-0,102473795;0,11216636;0,13401996;0,11114413;0,09417914;0,54416317;0,40648273;0,0
343;11,6271;0,055357844;-0,18907544;-0,13148496;0,5343917;0,10588069;-0,07781035;0,6252162;0,14018072;0,55042964;-0,0080032945;0,013578258;0,019379001;0,10346277;-0,03798965;-0,07463959;0,09584048;0,13748038;0,11705555;0,08069353;0,5089177;0,40487912;0,0
344;11,6571;0,024899209;-0,13355902;-0,08870398;0,38552237;0,01694109;-0,0739947;0,6252699;0,14031212;0,55052286;-0,0037264947;0,01616582;0,022968361;0,098460294;-0,052073058;-0,045051668;0,09481345;0,11358098;0,0858032;0,10937475;0,5761791;0,39074916;0,0
345;11,6872;0,011159041;-0,046023767;;0,147436;-0,018303106;-0,076383166;0,62530625;0,14045085;0,55063415;-0,00029491953;0,017294753;0,023404552;0,10289128;-0,052068625;-0,022061855;0,092034176;0,10993154;0,08215377;0,115928866;0,58148086;0,37874418;0,0
346;11,7273;0,02994818;0,060538553;-0,030744812;-0,15835786;0,046291176;-0,0875172;0,62542826;0,1406023;0,55067474;0,004083715;0,017916733;0,019243805;;-0,01643084;-0,0010787129;0,071961984;0,1247694;0,09454064;0,122284606;0,56607836;0,36911762;0,0
347;11,7672;;0,004611143;0,027178627;-0,010568025;0,02399386;-0,08461763;0,62549764;0,14071359;0,5508299;0,0070576845;0,018047273;;0,13376394;0,0119825145;0,0054157074;0,07942498;0,1357231;0,09814141;0,11533717;0,519444;0,37060836;0,0
348;11,7971;0,055723112;-0,004523318;;0,009690606;0,09404418;-0,08408067;0,62557125;0,14081293;0,55096906;0,009259767;0,018671488;0,01659138;0,13874766;0,018194037;0,010579626;0,0910253;0,1723528;0,12006523;0,10406371;0,49201605;0,3892094;0,0
349;11,8271;0,043151848;-0,007914755;0,058148146;0,01643874;0,06472392;-0,085113026;0,62562734;0,14094788;0,5511563;0,011390324;0,020269116;0,017342778;0,13847493;0,022785647;0,013622209;0,09802681;0,17624694;0,123959355;0,08623677;0,4511304;0,3942931;0,0
350;11,8571;0,038904004;0,020454593;0,025155764;;0,07292855;-0,08477992;0,6257468;0,14108185;0,5512699;0,013332815;0,022261906;0,018497191;0,13160923;0,024672627;0,01753684;0,0996443;0,18544583;0,12825629;0,07967993;0,43759888;0,39604834;0,0
351;11,8871;0,023101646;-0,01188864;0,029660547;0,020396803;0,050238717;-0,08694819;0,6258341;0,14122789;0,5514325;0,014539665;0,023802767;0,019028494;0,12335791;0,029115176;0,017113851;0,09202255;0,18663613;0,13925052;0,07308634;0,39874917;0,3972983;0,0
352;11,9272;0,036635634;-0,019055225;0,009536346;0,03589305;0,07711351;-0,08755078;0,62593734;0,14147075;0,5516823;0,015365374;0,02571265;0,0205681;0,11204853;0,028739553;0,019006219;0,06973353;0,1816049;0,1317683;0,08006686;0,37258205;0,40136868;0,0
353;11,9672;0,03523884;;0,020253405;-0,12807661;0,074022375;-0,08417436;0,62604666;0,14172222;0,55190086;0,015210585;0,026999427;0,021543756;0,10504874;0,028060248;0,021739082;0,066854745;0,16329224;0,084043875;0,098224655;0,4207463;0,4059403;0,0
354;11,9971;0,099824026;0,15256149;-0,037508782;-0,40830377;0,25301042;-0,08467465;0,62613916;0,14189534;0,55196255;;0,026522458;0,018162085;0,11114465;;0,017531816;0,06257872;0,15117522;0,07192685;0,10965179;0,47606483;0,4047709;0,0
355;12,0371;0,06823626;;0,009021821;-0,5840109;0,20051366;-0,08431808;0,62628174;0,14211409;0,55195343;0,013670035;0,025020787;0,010946451;0,1273164;0,08861118;0,0070712636;0,06591673;0,16667347;0,094778046;0,098680824;0,45529184;0,43263745;0,0
356;12,0771;0,098624036;0,2526384;-0,023946973;-0,70672387;0,31189555;;0,6264;0,14230764;0,55198544;0,013984073;0,023997677;0,0054598344;;;-0,0006403292;0,10429881;0,1565017;0,07970431;0,09869185;0,50455403;0,4327891;0,0
357;12,1071;0,18901779;0,26267117;-0,1741564;-0,73968685;0,5969845;-0,0828996;0,6264736;0,14242291;0,5520294;;0,022211479;;0,14542711;0,15173568;-0,020479592;0,1297474;0,15436776;0,057962537;0,109760314;0,5601517;0,43690038;0,0
358;12,137;0,28119522;0,20818207;-0,29177266;-0,6161588;0,87062705;;0,62651134;0,1425182;0,5520527;0,011636712;0,019036401;-0,0010152424;0,15428615;0,16944046;-0,05721399;0,17119741;0,12597804;0,014866922;0,1340383;0,60407144;0,43371296;0,0
359;12,1671;0,27124184;0,09212374;-0,38884515;-0,29642656;0,8704551;-0,076414585;0,6265417;0,14259875;0,55204755;0,009457805;0,015093222;-0,0038068185;0,16725363;0,16819437;-0,0950727;0,18425664;0,11366494;0,00010284634;0,14505832;0,63409346;0,43205187;0,0
360;12,1971;0,19452287;-0,08191489;-0,3908113;0,1905735;;-0,08491533;0,62653464;0,14269532;0,5520726;;0,012596258;-0,0037289932;0,17744096;;-0,11328687;0,19995044;0,09882591;-0,024540102;0,13804276;0,61047024;0,40196872;0,0
361;12,2371;;-0,18047144;-0,32256678;0,4919941;0,4228317;-0,08578541;0,6265751;0,14284779;0,55214417;0,006381449;0,011358259;0,00035920323;0,17676398;0,06450805;-0,10905716;0,19873233;0,024502942;-0,057196405;0,15110624;0,60374904;0,3569183;0,0
362;12,2671;0,09431844;-0,070320405;-0,010778515;;0,3222953;-0,079842225;0,62670726;0,14289147;0,55205184;0,007970831;0,007993464;0,00073643844;0,17950596;0,02834377;-0,10249365;0,20148678;0,023681978;-0,05801737;0,1621086;0,6333827;0,2426779;0,0
363;12,3072;0,01997799;-0,063191764;0,017653726;0,14497468;0,03833897;-0,08413941;0,6269189;0,14289264;0,5520494;0,016564753;0,004788144;-0,00059464783;0,18910371;0,0074309716;-0,07414297;0,23252954;-0,009765064;-0,15028794;0,16644777;0,6471451;0,108305566;0,0
364;12,3471;-0,0077733262;-0,1239197;0,0024319945;0,33300993;-0,07754638;;0,62717324;0,14288972;0,5520357;0,023237541;;-0,0055018323;0,19696325;-0,0068292487;-0,03912071;0,2532015;-0,054898463;-0,2003233;0,15312609;0,599166;0,03236274;0,0
365;12,3872;-0,0003217448;-0,18651125;-0,028583858;0,5108213;;-0,07798634;0,6274476;0,14280044;0,5519398;0,02859888;-0,0010157528;-0,011637364;0,19644654;-0,02160683;-0,02071424;0,26261666;-0,09966296;-0,25244075;0,16669512;0,6035672;-0,13339141;0,0
366;12,4272;0,017528262;-0,2607403;-0,061427366;0,71224755;-0,032552116;-0,07051527;0,62773395;0,14269419;0,55182564;0,031182948;-0,005786644;-0,015367641;0,19435912;-0,05612903;-0,01226819;0,2946614;-0,14193355;-0,27020153;0,21824627;0,6020716;-0,3130435;0,0
367;12,4572;0,029078528;-0,30063134;-0,08306294;0,833495;0,008505023;-0,06816942;0,62794054;0,14258236;0,55172825;0,03311808;-0,010903824;-0,01802782;0,20882677;-0,083866164;-0,014912054;0,28357702;-0,1584851;-0,27694917;0,24308729;0,5930184;-0,35955143;0,0
368;12,4971;0,058754005;-0,3448793;-0,09860514;0,9658425;0,05829645;-0,0676557;0,6282195;0,14240895;0,5515756;0,034042552;-0,017595077;-0,0198702;0,23841675;-0,12217772;-0,025229178;0,2396501;-0,1593535;-0,26801363;0,26119027;0,5909569;-0,36594602;0,0
369;12,5371;0,0066078394;-0,39649528;-0,13420981;1,0;-0,07368544;-0,06304369;0,6284455;0,14227907;0,55146974;0,031985406;-0,022301251;;0,26564863;-0,16154076;-0,0327245;0,21826014;-0,16813831;-0,25719061;0,30813685;0,5698603;-0,4046625;0,0
370;12,5772;-0,10176619;-0,3886837;-0,16457747;1,0;-0,38265368;-0,059922297;0,6286396;0,14219294;0,551394;0,02891798;-0,023669938;-0,017697375;0,29606876;-0,19724116;-0,019878875;0,21575959;-0,16994388;-0,2320354;0,33264092;0,6269236;-0,42005998;0,0
371;12,6171;-0,18196374;-0,34110746;;0,97116643;-0,6754651;-0,06189509;0,6288224;0,14214578;0,55126244;;-0,021614999;-0,016864354;0,33350396;-0,21151514;0,017774269;0,22771354;-0,16443934;-0,21672691;0,36144185;0,6396295;-0,41722506;0,0
372;12,6571;-0,28575522;;-0,24712119;0,7865228;-0,97955614;-0,061821543;0,62903804;0,14213522;0,55107874;0,02481371;-0,017317396;-0,016593125;0,371953;-0,2062393;0,07181562;0,264609;-0,16504504;-0,19772477;0,37898344;0,66606694;-0,42112648;0,0
373;12,6973;-0,33490422;-0,185277;-0,21546149;0,5568596;-1,0;-0,06830707;0,62926817;0,14212877;0,5508792;0,025074478;-0,0122336475;-0,017267963;0,41035712;-0,18684922;0,12776864;0,29520947;-0,16663216;-0,18215503;0,38533553;0,7241135;-0,4154846;0,0
374;12,7372;-0,3401273;-0,14522304;-0,25087076;0,4512172;-1,0;-0,067233376;0,6295303;0,14211956;0,5506974;0,028168004;-0,0080731455;-0,01879978;0,44346827;-0,1535796;0,1752061;0,29326627;-0,16764595;-0,1733649;0,39840648;0,7420665;-0,41958264;0,0
375;12,7772;-0,31609064;-0,16711734;-0,25683352;0,5082246;-1,0;-0,064698204;0,62984985;0,14197849;0,5505123;0,030853972;-0,005222361;-0,01950304;0,47109583;-0,12842578;0,2072218;0,2851596;-0,16338983;-0,124991134;0,39821568;0,7378691;-0,40688738;0,0
